Day,Month,Year,Hour,ExportWhTotal,ImportWhTotal
26,10,2020,10:30:00,46031250,0
26,10,2020,11:00:00,46593750,0
26,10,2020,11:30:00,46500000,0
26,10,2020,12:00:00,46406250,0
26,10,2020,12:30:00,46843750,0
26,10,2020,13:00:00,47531250,0
26,10,2020,13:30:00,48656250,0
26,10,2020,14:00:00,45875000,0
26,10,2020,14:30:00,43250000,0
26,10,2020,15:00:00,42968750,0
26,10,2020,15:30:00,43218750,0
26,10,2020,16:00:00,43187500,0
26,10,2020,16:30:00,42625000,0
26,10,2020,17:00:00,43156250,0
26,10,2020,17:30:00,47656250,0
26,10,2020,18:00:00,58156250,0
26,10,2020,18:30:00,58875000,0
26,10,2020,19:00:00,56781250,0
26,10,2020,19:30:00,56781250,0
26,10,2020,20:00:00,55250000,0
26,10,2020,20:30:00,59062500,0
26,10,2020,21:00:00,55812500,0
26,10,2020,21:30:00,48937500,0
26,10,2020,22:00:00,45187500,0
26,10,2020,22:30:00,42812500,0
26,10,2020,23:00:00,40437500,0
26,10,2020,23:30:00,38812500,0
27,10,2020,0:00:00,37093750,0
27,10,2020,0:30:00,35656250,0
27,10,2020,1:00:00,33937500,0
27,10,2020,1:30:00,32750000,0
27,10,2020,2:00:00,41750000,0
27,10,2020,2:30:00,35531250,0
27,10,2020,3:00:00,30781250,0
27,10,2020,3:30:00,27781250,0
27,10,2020,4:00:00,27843750,0
27,10,2020,4:30:00,29281250,0
27,10,2020,5:00:00,30281250,0
27,10,2020,5:30:00,31156250,0
27,10,2020,6:00:00,31000000,0
27,10,2020,6:30:00,30218750,0
27,10,2020,7:00:00,29343750,0
27,10,2020,7:30:00,32437500,0
27,10,2020,8:00:00,35125000,0
27,10,2020,8:30:00,37906250,0
27,10,2020,9:00:00,40375000,0
27,10,2020,9:30:00,41656250,0
27,10,2020,10:00:00,42750000,0
27,10,2020,10:30:00,43750000,0
27,10,2020,11:00:00,46281250,0
27,10,2020,11:30:00,48000000,0
27,10,2020,12:00:00,48718750,0
27,10,2020,12:30:00,48312500,0
27,10,2020,13:00:00,48406250,0
27,10,2020,13:30:00,49656250,0
27,10,2020,14:00:00,49718750,0
27,10,2020,14:30:00,49843750,0
27,10,2020,15:00:00,51781250,0
27,10,2020,15:30:00,50500000,0
27,10,2020,16:00:00,48031250,0
27,10,2020,16:30:00,45812500,0
27,10,2020,17:00:00,44218750,0
27,10,2020,17:30:00,44531250,0
27,10,2020,18:00:00,59000000,0
27,10,2020,18:30:00,62750000,0
27,10,2020,19:00:00,62031250,0
27,10,2020,19:30:00,61343750,0
27,10,2020,20:00:00,60218750,0
27,10,2020,20:30:00,58250000,0
27,10,2020,21:00:00,56656250,0
27,10,2020,21:30:00,54218750,0
27,10,2020,22:00:00,51312500,0
27,10,2020,22:30:00,48218750,0
27,10,2020,23:00:00,45375000,0
27,10,2020,23:30:00,43000000,0
28,10,2020,0:00:00,40968750,0
28,10,2020,0:30:00,38937500,0
28,10,2020,1:00:00,38062500,0
28,10,2020,1:30:00,36718750,0
28,10,2020,2:00:00,35281250,0
28,10,2020,2:30:00,34281250,0
28,10,2020,3:00:00,33468750,0
28,10,2020,3:30:00,32625000,0
28,10,2020,4:00:00,32750000,0
28,10,2020,4:30:00,33187500,0
28,10,2020,5:00:00,33875000,0
28,10,2020,5:30:00,34156250,0
28,10,2020,6:00:00,32843750,0
28,10,2020,6:30:00,31500000,0
28,10,2020,7:00:00,30906250,0
28,10,2020,7:30:00,34312500,0
28,10,2020,8:00:00,38093750,0
28,10,2020,8:30:00,42062500,0
28,10,2020,9:00:00,44093750,0
28,10,2020,9:30:00,44812500,0
28,10,2020,10:00:00,44218750,0
28,10,2020,10:30:00,44906250,0
28,10,2020,11:00:00,46312500,0
28,10,2020,11:30:00,46968750,0
28,10,2020,12:00:00,45468750,0
28,10,2020,12:30:00,44812500,0
28,10,2020,13:00:00,44156250,0
28,10,2020,13:30:00,44937500,0
28,10,2020,14:00:00,45000000,0
28,10,2020,14:30:00,44875000,0
28,10,2020,15:00:00,43875000,0
28,10,2020,15:30:00,43562500,0
28,10,2020,16:00:00,42656250,0
28,10,2020,16:30:00,41031250,0
28,10,2020,17:00:00,43406250,0
28,10,2020,17:30:00,46937500,0
28,10,2020,18:00:00,55062500,0
28,10,2020,18:30:00,55531250,0
28,10,2020,19:00:00,55031250,0
28,10,2020,19:30:00,56062500,0
28,10,2020,20:00:00,55000000,0
28,10,2020,20:30:00,54531250,0
28,10,2020,21:00:00,53656250,0
28,10,2020,21:30:00,51218750,0
28,10,2020,22:00:00,49031250,0
28,10,2020,22:30:00,46906250,0
28,10,2020,23:00:00,44468750,0
28,10,2020,23:30:00,45187500,0
29,10,2020,0:00:00,41031250,0
29,10,2020,0:30:00,38437500,0
29,10,2020,1:00:00,36625000,0
29,10,2020,1:30:00,35625000,0
29,10,2020,2:00:00,34718750,0
29,10,2020,2:30:00,32968750,0
29,10,2020,3:00:00,34656250,0
29,10,2020,3:30:00,35125000,0
29,10,2020,4:00:00,33812500,0
29,10,2020,4:30:00,34562500,0
29,10,2020,5:00:00,35468750,0
29,10,2020,5:30:00,35500000,0
29,10,2020,6:00:00,34406250,0
29,10,2020,6:30:00,32250000,0
29,10,2020,7:00:00,31468750,0
29,10,2020,7:30:00,31156250,0
29,10,2020,8:00:00,32093750,0
29,10,2020,8:30:00,33968750,0
29,10,2020,9:00:00,35375000,0
29,10,2020,9:30:00,35875000,0
29,10,2020,10:00:00,36718750,0
29,10,2020,10:30:00,37843750,0
29,10,2020,11:00:00,37906250,0
29,10,2020,11:30:00,38906250,0
29,10,2020,12:00:00,39875000,0
29,10,2020,12:30:00,40687500,0
29,10,2020,13:00:00,41156250,0
29,10,2020,13:30:00,41437500,0
29,10,2020,14:00:00,41218750,0
29,10,2020,14:30:00,41281250,0
29,10,2020,15:00:00,41531250,0
29,10,2020,15:30:00,41062500,0
29,10,2020,16:00:00,41093750,0
29,10,2020,16:30:00,40812500,0
29,10,2020,17:00:00,42031250,0
29,10,2020,17:30:00,46968750,0
29,10,2020,18:00:00,56218750,0
29,10,2020,18:30:00,58156250,0
29,10,2020,19:00:00,57718750,0
29,10,2020,19:30:00,55843750,0
29,10,2020,20:00:00,54593750,0
29,10,2020,20:30:00,51406250,0
29,10,2020,21:00:00,48875000,0
29,10,2020,21:30:00,47531250,0
29,10,2020,22:00:00,45781250,0
29,10,2020,22:30:00,43093750,0
29,10,2020,23:00:00,40750000,0
29,10,2020,23:30:00,38968750,0
30,10,2020,0:00:00,37375000,0
30,10,2020,0:30:00,36062500,0
30,10,2020,1:00:00,34937500,0
30,10,2020,1:30:00,33812500,0
30,10,2020,2:00:00,33187500,0
30,10,2020,2:30:00,32000000,0
30,10,2020,3:00:00,31125000,0
30,10,2020,3:30:00,30312500,0
30,10,2020,4:00:00,29875000,0
30,10,2020,4:30:00,30781250,0
30,10,2020,5:00:00,31781250,0
30,10,2020,5:30:00,32593750,0
30,10,2020,6:00:00,31750000,0
30,10,2020,6:30:00,30781250,0
30,10,2020,7:00:00,30250000,0
30,10,2020,7:30:00,32281250,0
30,10,2020,8:00:00,35375000,0
30,10,2020,8:30:00,38093750,0
30,10,2020,9:00:00,40718750,0
30,10,2020,9:30:00,41468750,0
30,10,2020,10:00:00,41343750,0
30,10,2020,10:30:00,41906250,0
30,10,2020,11:00:00,41343750,0
30,10,2020,11:30:00,40125000,0
30,10,2020,12:00:00,39281250,0
30,10,2020,12:30:00,38312500,0
30,10,2020,13:00:00,37875000,0
30,10,2020,13:30:00,39500000,0
30,10,2020,14:00:00,38968750,0
30,10,2020,14:30:00,38843750,0
30,10,2020,15:00:00,39156250,0
30,10,2020,15:30:00,40093750,0
30,10,2020,16:00:00,40500000,0
30,10,2020,16:30:00,42781250,0
30,10,2020,17:00:00,45781250,0
30,10,2020,17:30:00,49218750,0
30,10,2020,18:00:00,55718750,0
30,10,2020,18:30:00,57593750,0
30,10,2020,19:00:00,57312500,0
30,10,2020,19:30:00,56500000,0
30,10,2020,20:00:00,55187500,0
30,10,2020,20:30:00,53625000,0
30,10,2020,21:00:00,51625000,0
30,10,2020,21:30:00,48750000,0
30,10,2020,22:00:00,46187500,0
30,10,2020,22:30:00,43250000,0
30,10,2020,23:00:00,41062500,0
30,10,2020,23:30:00,38875000,0
31,10,2020,0:00:00,36781250,0
31,10,2020,0:30:00,34781250,0
31,10,2020,1:00:00,33656250,0
31,10,2020,1:30:00,32687500,0
31,10,2020,2:00:00,31843750,0
31,10,2020,2:30:00,30906250,0
31,10,2020,3:00:00,30125000,0
31,10,2020,3:30:00,29218750,0
31,10,2020,4:00:00,29281250,0
31,10,2020,4:30:00,29718750,0
31,10,2020,5:00:00,30687500,0
31,10,2020,5:30:00,31125000,0
31,10,2020,6:00:00,30625000,0
31,10,2020,6:30:00,29906250,0
31,10,2020,7:00:00,29468750,0
31,10,2020,7:30:00,31937500,0
31,10,2020,8:00:00,33781250,0
31,10,2020,8:30:00,35843750,0
31,10,2020,9:00:00,38093750,0
31,10,2020,9:30:00,39343750,0
31,10,2020,10:00:00,40593750,0
31,10,2020,10:30:00,42125000,0
31,10,2020,11:00:00,42968750,0
31,10,2020,11:30:00,42156250,0
31,10,2020,12:00:00,42031250,0
31,10,2020,12:30:00,38843750,0
31,10,2020,13:00:00,36593750,0
31,10,2020,13:30:00,35437500,0
31,10,2020,14:00:00,35312500,0
31,10,2020,14:30:00,35812500,0
31,10,2020,15:00:00,35437500,0
31,10,2020,15:30:00,36281250,0
31,10,2020,16:00:00,34593750,0
31,10,2020,16:30:00,34437500,0
31,10,2020,17:00:00,36968750,0
31,10,2020,17:30:00,42187500,0
31,10,2020,18:00:00,51000000,0
31,10,2020,18:30:00,53781250,0
31,10,2020,19:00:00,53406250,0
31,10,2020,19:30:00,52812500,0
31,10,2020,20:00:00,51187500,0
31,10,2020,20:30:00,49625000,0
31,10,2020,21:00:00,48093750,0
31,10,2020,21:30:00,45875000,0
31,10,2020,22:00:00,43312500,0
31,10,2020,22:30:00,41093750,0
31,10,2020,23:00:00,38750000,0
31,10,2020,23:30:00,36500000,0
1,11,2020,0:00:00,34437500,0
1,11,2020,0:30:00,33000000,0
1,11,2020,1:00:00,31656250,0
1,11,2020,1:30:00,30500000,0
1,11,2020,2:00:00,29281250,0
1,11,2020,2:30:00,28406250,0
1,11,2020,3:00:00,27843750,0
1,11,2020,3:30:00,26968750,0
1,11,2020,4:00:00,27312500,0
1,11,2020,4:30:00,28187500,0
1,11,2020,5:00:00,29250000,0
1,11,2020,5:30:00,29843750,0
1,11,2020,6:00:00,29125000,0
1,11,2020,6:30:00,27937500,0
1,11,2020,7:00:00,27468750,0
1,11,2020,7:30:00,27656250,0
1,11,2020,8:00:00,28656250,0
1,11,2020,8:30:00,30031250,0
1,11,2020,9:00:00,31375000,0
1,11,2020,9:30:00,32468750,0
1,11,2020,10:00:00,33406250,0
1,11,2020,10:30:00,34625000,0
1,11,2020,11:00:00,34437500,0
1,11,2020,11:30:00,34593750,0
1,11,2020,12:00:00,34937500,0
1,11,2020,12:30:00,35187500,0
1,11,2020,13:00:00,35218750,0
1,11,2020,13:30:00,35468750,0
1,11,2020,14:00:00,34906250,0
1,11,2020,14:30:00,34343750,0
1,11,2020,15:00:00,34187500,0
1,11,2020,15:30:00,34437500,0
1,11,2020,16:00:00,31437500,0
1,11,2020,16:30:00,37281250,0
1,11,2020,17:00:00,35593750,0
1,11,2020,17:30:00,40781250,0
1,11,2020,18:00:00,52500000,0
1,11,2020,18:30:00,55656250,0
1,11,2020,19:00:00,55593750,0
1,11,2020,19:30:00,55062500,0
1,11,2020,20:00:00,54156250,0
1,11,2020,20:30:00,52781250,0
1,11,2020,21:00:00,51125000,0
1,11,2020,21:30:00,48500000,0
1,11,2020,22:00:00,46156250,0
1,11,2020,22:30:00,43656250,0
1,11,2020,23:00:00,41281250,0
1,11,2020,23:30:00,38937500,0
2,11,2020,0:00:00,36937500,0
2,11,2020,0:30:00,35812500,0
2,11,2020,1:00:00,33968750,0
2,11,2020,1:30:00,32968750,0
2,11,2020,2:00:00,32093750,0
2,11,2020,2:30:00,31250000,0
2,11,2020,3:00:00,30406250,0
2,11,2020,3:30:00,29718750,0
2,11,2020,4:00:00,29625000,0
2,11,2020,4:30:00,30531250,0
2,11,2020,5:00:00,31562500,0
2,11,2020,5:30:00,32250000,0
2,11,2020,6:00:00,32031250,0
2,11,2020,6:30:00,31531250,0
2,11,2020,7:00:00,31718750,0
2,11,2020,7:30:00,34250000,0
2,11,2020,8:00:00,37343750,0
2,11,2020,8:30:00,39687500,0
2,11,2020,9:00:00,41593750,0
2,11,2020,9:30:00,42625000,0
2,11,2020,10:00:00,43437500,0
2,11,2020,10:30:00,44187500,0
2,11,2020,11:00:00,44312500,0
2,11,2020,11:30:00,43375000,0
2,11,2020,12:00:00,42875000,0
2,11,2020,12:30:00,41906250,0
2,11,2020,13:00:00,42375000,0
2,11,2020,13:30:00,44062500,0
2,11,2020,14:00:00,44656250,0
2,11,2020,14:30:00,44812500,0
2,11,2020,15:00:00,45312500,0
2,11,2020,15:30:00,45343750,0
2,11,2020,16:00:00,44625000,0
2,11,2020,16:30:00,43250000,0
2,11,2020,17:00:00,44218750,0
2,11,2020,17:30:00,47781250,0
2,11,2020,18:00:00,57593750,0
2,11,2020,18:30:00,57687500,0
2,11,2020,19:00:00,55843750,0
2,11,2020,19:30:00,53968750,0
2,11,2020,20:00:00,52437500,0
2,11,2020,20:30:00,50656250,0
2,11,2020,21:00:00,48406250,0
2,11,2020,21:30:00,45593750,0
2,11,2020,22:00:00,43125000,0
2,11,2020,22:30:00,40812500,0
2,11,2020,23:00:00,38500000,0
2,11,2020,23:30:00,36031250,0
3,11,2020,0:00:00,34125000,0
3,11,2020,0:30:00,33156250,0
3,11,2020,1:00:00,31937500,0
3,11,2020,1:30:00,30750000,0
3,11,2020,2:00:00,29812500,0
3,11,2020,2:30:00,29000000,0
3,11,2020,3:00:00,28375000,0
3,11,2020,3:30:00,27937500,0
3,11,2020,4:00:00,27625000,0
3,11,2020,4:30:00,28781250,0
3,11,2020,5:00:00,30218750,0
3,11,2020,5:30:00,31312500,0
3,11,2020,6:00:00,31093750,0
3,11,2020,6:30:00,30312500,0
3,11,2020,7:00:00,30593750,0
3,11,2020,7:30:00,33218750,0
3,11,2020,8:00:00,36125000,0
3,11,2020,8:30:00,38843750,0
3,11,2020,9:00:00,41750000,0
3,11,2020,9:30:00,43406250,0
3,11,2020,10:00:00,44562500,0
3,11,2020,10:30:00,46562500,0
3,11,2020,11:00:00,47500000,0
3,11,2020,11:30:00,47093750,0
3,11,2020,12:00:00,47250000,0
3,11,2020,12:30:00,47156250,0
3,11,2020,13:00:00,48687500,0
3,11,2020,13:30:00,49500000,0
3,11,2020,14:00:00,49562500,0
3,11,2020,14:30:00,48281250,0
3,11,2020,15:00:00,47281250,0
3,11,2020,15:30:00,47031250,0
3,11,2020,16:00:00,46718750,0
3,11,2020,16:30:00,46406250,0
3,11,2020,17:00:00,48875000,0
3,11,2020,17:30:00,53406250,0
3,11,2020,18:00:00,58812500,0
3,11,2020,18:30:00,59468750,0
3,11,2020,19:00:00,59156250,0
3,11,2020,19:30:00,57593750,0
3,11,2020,20:00:00,55906250,0
3,11,2020,20:30:00,54687500,0
3,11,2020,21:00:00,52187500,0
3,11,2020,21:30:00,49593750,0
3,11,2020,22:00:00,46375000,0
3,11,2020,22:30:00,43500000,0
3,11,2020,23:00:00,41000000,0
3,11,2020,23:30:00,39062500,0
4,11,2020,0:00:00,37281250,0
4,11,2020,0:30:00,35406250,0
4,11,2020,1:00:00,34187500,0
4,11,2020,1:30:00,33187500,0
4,11,2020,2:00:00,32312500,0
4,11,2020,2:30:00,31531250,0
4,11,2020,3:00:00,31031250,0
4,11,2020,3:30:00,30406250,0
4,11,2020,4:00:00,30531250,0
4,11,2020,4:30:00,31531250,0
4,11,2020,5:00:00,32625000,0
4,11,2020,5:30:00,33312500,0
4,11,2020,6:00:00,33406250,0
4,11,2020,6:30:00,32843750,0
4,11,2020,7:00:00,32125000,0
4,11,2020,7:30:00,35062500,0
4,11,2020,8:00:00,38062500,0
4,11,2020,8:30:00,40531250,0
4,11,2020,9:00:00,42718750,0
4,11,2020,9:30:00,44812500,0
4,11,2020,10:00:00,45687500,0
4,11,2020,10:30:00,46562500,0
4,11,2020,11:00:00,47437500,0
4,11,2020,11:30:00,47437500,0
4,11,2020,12:00:00,47500000,0
4,11,2020,12:30:00,47343750,0
4,11,2020,13:00:00,48812500,0
4,11,2020,13:30:00,49593750,0
4,11,2020,14:00:00,49500000,0
4,11,2020,14:30:00,49187500,0
4,11,2020,15:00:00,48375000,0
4,11,2020,15:30:00,46687500,0
4,11,2020,16:00:00,44656250,0
4,11,2020,16:30:00,43812500,0
4,11,2020,17:00:00,45062500,0
4,11,2020,17:30:00,49656250,0
4,11,2020,18:00:00,58437500,0
4,11,2020,18:30:00,58562500,0
4,11,2020,19:00:00,55593750,0
4,11,2020,19:30:00,53593750,0
4,11,2020,20:00:00,52437500,0
4,11,2020,20:30:00,50843750,0
4,11,2020,21:00:00,48843750,0
4,11,2020,21:30:00,46031250,0
4,11,2020,22:00:00,43125000,0
4,11,2020,22:30:00,40500000,0
4,11,2020,23:00:00,37906250,0
4,11,2020,23:30:00,36343750,0
5,11,2020,0:00:00,34343750,0
5,11,2020,0:30:00,32718750,0
5,11,2020,1:00:00,31656250,0
5,11,2020,1:30:00,31093750,0
5,11,2020,2:00:00,30156250,0
5,11,2020,2:30:00,29437500,0
5,11,2020,3:00:00,28718750,0
5,11,2020,3:30:00,28218750,0
5,11,2020,4:00:00,27843750,0
5,11,2020,4:30:00,28875000,0
5,11,2020,5:00:00,30531250,0
5,11,2020,5:30:00,31093750,0
5,11,2020,6:00:00,31125000,0
5,11,2020,6:30:00,30406250,0
5,11,2020,7:00:00,30500000,0
5,11,2020,7:30:00,33718750,0
5,11,2020,8:00:00,36218750,0
5,11,2020,8:30:00,38781250,0
5,11,2020,9:00:00,43656250,0
5,11,2020,9:30:00,45781250,0
5,11,2020,10:00:00,46218750,0
5,11,2020,10:30:00,45500000,0
5,11,2020,11:00:00,46218750,0
5,11,2020,11:30:00,45906250,0
5,11,2020,12:00:00,46093750,0
5,11,2020,12:30:00,45937500,0
5,11,2020,13:00:00,46593750,0
5,11,2020,13:30:00,48062500,0
5,11,2020,14:00:00,49437500,0
5,11,2020,14:30:00,49906250,0
5,11,2020,15:00:00,49875000,0
5,11,2020,15:30:00,49656250,0
5,11,2020,16:00:00,48000000,0
5,11,2020,16:30:00,46531250,0
5,11,2020,17:00:00,46250000,0
5,11,2020,17:30:00,48000000,0
5,11,2020,18:00:00,58468750,0
5,11,2020,18:30:00,61625000,0
5,11,2020,19:00:00,61156250,0
5,11,2020,19:30:00,59500000,0
5,11,2020,20:00:00,58468750,0
5,11,2020,20:30:00,57375000,0
5,11,2020,21:00:00,55687500,0
5,11,2020,21:30:00,52750000,0
5,11,2020,22:00:00,49718750,0
5,11,2020,22:30:00,47156250,0
5,11,2020,23:00:00,44406250,0
5,11,2020,23:30:00,42250000,0
6,11,2020,0:00:00,40343750,0
6,11,2020,0:30:00,38031250,0
6,11,2020,1:00:00,36312500,0
6,11,2020,1:30:00,35562500,0
6,11,2020,2:00:00,34531250,0
6,11,2020,2:30:00,33218750,0
6,11,2020,3:00:00,32031250,0
6,11,2020,3:30:00,31062500,0
6,11,2020,4:00:00,30593750,0
6,11,2020,4:30:00,31875000,0
6,11,2020,5:00:00,32875000,0
6,11,2020,5:30:00,34187500,0
6,11,2020,6:00:00,33562500,0
6,11,2020,6:30:00,32843750,0
6,11,2020,7:00:00,31968750,0
6,11,2020,7:30:00,34812500,0
6,11,2020,8:00:00,38250000,0
6,11,2020,8:30:00,40343750,0
6,11,2020,9:00:00,42656250,0
6,11,2020,9:30:00,43406250,0
6,11,2020,10:00:00,44281250,0
6,11,2020,10:30:00,45156250,0
6,11,2020,11:00:00,45281250,0
6,11,2020,11:30:00,42968750,0
6,11,2020,12:00:00,42625000,0
6,11,2020,12:30:00,41968750,0
6,11,2020,13:00:00,43843750,0
6,11,2020,13:30:00,46375000,0
6,11,2020,14:00:00,46562500,0
6,11,2020,14:30:00,46375000,0
6,11,2020,15:00:00,46375000,0
6,11,2020,15:30:00,45593750,0
6,11,2020,16:00:00,44156250,0
6,11,2020,16:30:00,42562500,0
6,11,2020,17:00:00,42625000,0
6,11,2020,17:30:00,45843750,0
6,11,2020,18:00:00,56062500,0
6,11,2020,18:30:00,59187500,0
6,11,2020,19:00:00,58875000,0
6,11,2020,19:30:00,57437500,0
6,11,2020,20:00:00,52781250,0
6,11,2020,20:30:00,49531250,0
6,11,2020,21:00:00,51218750,0
6,11,2020,21:30:00,49781250,0
6,11,2020,22:00:00,47468750,0
6,11,2020,22:30:00,44500000,0
6,11,2020,23:00:00,41906250,0
6,11,2020,23:30:00,39562500,0
7,11,2020,0:00:00,37156250,0
7,11,2020,0:30:00,35718750,0
7,11,2020,1:00:00,34437500,0
7,11,2020,1:30:00,32906250,0
7,11,2020,2:00:00,31531250,0
7,11,2020,2:30:00,30593750,0
7,11,2020,3:00:00,29937500,0
7,11,2020,3:30:00,29250000,0
7,11,2020,4:00:00,29062500,0
7,11,2020,4:30:00,29531250,0
7,11,2020,5:00:00,31000000,0
7,11,2020,5:30:00,30500000,0
7,11,2020,6:00:00,29218750,0
7,11,2020,6:30:00,28312500,0
7,11,2020,7:00:00,29687500,0
7,11,2020,7:30:00,32437500,0
7,11,2020,8:00:00,34093750,0
7,11,2020,8:30:00,35562500,0
7,11,2020,9:00:00,36843750,0
7,11,2020,9:30:00,37125000,0
7,11,2020,10:00:00,37343750,0
7,11,2020,10:30:00,37062500,0
7,11,2020,11:00:00,35718750,0
7,11,2020,11:30:00,35250000,0
7,11,2020,12:00:00,35187500,0
7,11,2020,12:30:00,34531250,0
7,11,2020,13:00:00,34187500,0
7,11,2020,13:30:00,35218750,0
7,11,2020,14:00:00,35125000,0
7,11,2020,14:30:00,36093750,0
7,11,2020,15:00:00,36375000,0
7,11,2020,15:30:00,36718750,0
7,11,2020,16:00:00,36906250,0
7,11,2020,16:30:00,36843750,0
7,11,2020,17:00:00,37468750,0
7,11,2020,17:30:00,42375000,0
7,11,2020,18:00:00,53562500,0
7,11,2020,18:30:00,55968750,0
7,11,2020,19:00:00,55343750,0
7,11,2020,19:30:00,55218750,0
7,11,2020,20:00:00,54000000,0
7,11,2020,20:30:00,52187500,0
7,11,2020,21:00:00,50343750,0
7,11,2020,21:30:00,48000000,0
7,11,2020,22:00:00,45968750,0
7,11,2020,22:30:00,43250000,0
7,11,2020,23:00:00,40875000,0
7,11,2020,23:30:00,38375000,0
8,11,2020,0:00:00,36531250,0
8,11,2020,0:30:00,34656250,0
8,11,2020,1:00:00,33593750,0
8,11,2020,1:30:00,32750000,0
8,11,2020,2:00:00,31750000,0
8,11,2020,2:30:00,30437500,0
8,11,2020,3:00:00,29875000,0
8,11,2020,3:30:00,29187500,0
8,11,2020,4:00:00,29031250,0
8,11,2020,4:30:00,29875000,0
8,11,2020,5:00:00,30718750,0
8,11,2020,5:30:00,31125000,0
8,11,2020,6:00:00,30562500,0
8,11,2020,6:30:00,30000000,0
8,11,2020,7:00:00,28812500,0
8,11,2020,7:30:00,28593750,0
8,11,2020,8:00:00,29500000,0
8,11,2020,8:30:00,30218750,0
8,11,2020,9:00:00,30968750,0
8,11,2020,9:30:00,31343750,0
8,11,2020,10:00:00,32125000,0
8,11,2020,10:30:00,32718750,0
8,11,2020,11:00:00,33781250,0
8,11,2020,11:30:00,34000000,0
8,11,2020,12:00:00,34531250,0
8,11,2020,12:30:00,34125000,0
8,11,2020,13:00:00,34156250,0
8,11,2020,13:30:00,33968750,0
8,11,2020,14:00:00,34093750,0
8,11,2020,14:30:00,34531250,0
8,11,2020,15:00:00,33937500,0
8,11,2020,15:30:00,33562500,0
8,11,2020,16:00:00,33500000,0
8,11,2020,16:30:00,33906250,0
8,11,2020,17:00:00,35781250,0
8,11,2020,17:30:00,41281250,0
8,11,2020,18:00:00,51093750,0
8,11,2020,18:30:00,54625000,0
8,11,2020,19:00:00,54468750,0
8,11,2020,19:30:00,53562500,0
8,11,2020,20:00:00,52406250,0
8,11,2020,20:30:00,51187500,0
8,11,2020,21:00:00,49687500,0
8,11,2020,21:30:00,46718750,0
8,11,2020,22:00:00,44562500,0
8,11,2020,22:30:00,41875000,0
8,11,2020,23:00:00,39343750,0
8,11,2020,23:30:00,37156250,0
9,11,2020,0:00:00,35250000,0
9,11,2020,0:30:00,33593750,0
9,11,2020,1:00:00,32812500,0
9,11,2020,1:30:00,31437500,0
9,11,2020,2:00:00,30562500,0
9,11,2020,2:30:00,30187500,0
9,11,2020,3:00:00,29531250,0
9,11,2020,3:30:00,28437500,0
9,11,2020,4:00:00,28343750,0
9,11,2020,4:30:00,29187500,0
9,11,2020,5:00:00,30000000,0
9,11,2020,5:30:00,31000000,0
9,11,2020,6:00:00,30968750,0
9,11,2020,6:30:00,30000000,0
9,11,2020,7:00:00,30093750,0
9,11,2020,7:30:00,33093750,0
9,11,2020,8:00:00,36250000,0
9,11,2020,8:30:00,39218750,0
9,11,2020,9:00:00,40906250,0
9,11,2020,9:30:00,41843750,0
9,11,2020,10:00:00,42625000,0
9,11,2020,10:30:00,42218750,0
9,11,2020,11:00:00,42468750,0
9,11,2020,11:30:00,43343750,0
9,11,2020,12:00:00,42031250,0
9,11,2020,12:30:00,40781250,0
9,11,2020,13:00:00,41468750,0
9,11,2020,13:30:00,42750000,0
9,11,2020,14:00:00,42218750,0
9,11,2020,14:30:00,40468750,0
9,11,2020,15:00:00,39812500,0
9,11,2020,15:30:00,38718750,0
9,11,2020,16:00:00,38250000,0
9,11,2020,16:30:00,38875000,0
9,11,2020,17:00:00,39968750,0
9,11,2020,17:30:00,44093750,0
9,11,2020,18:00:00,51562500,0
9,11,2020,18:30:00,55375000,0
9,11,2020,19:00:00,55531250,0
9,11,2020,19:30:00,54906250,0
9,11,2020,20:00:00,53812500,0
9,11,2020,20:30:00,51906250,0
9,11,2020,21:00:00,50218750,0
9,11,2020,21:30:00,47093750,0
9,11,2020,22:00:00,44656250,0
9,11,2020,22:30:00,40937500,0
9,11,2020,23:00:00,38437500,0
9,11,2020,23:30:00,36531250,0
10,11,2020,0:00:00,34781250,0
10,11,2020,0:30:00,32718750,0
10,11,2020,1:00:00,26937500,0
10,11,2020,1:30:00,35718750,0
10,11,2020,2:00:00,29906250,0
10,11,2020,2:30:00,29250000,0
10,11,2020,3:00:00,28593750,0
10,11,2020,3:30:00,27968750,0
10,11,2020,4:00:00,27843750,0
10,11,2020,4:30:00,29156250,0
10,11,2020,5:00:00,30437500,0
10,11,2020,5:30:00,31406250,0
10,11,2020,6:00:00,31312500,0
10,11,2020,6:30:00,30593750,0
10,11,2020,7:00:00,30468750,0
10,11,2020,7:30:00,33562500,0
10,11,2020,8:00:00,36343750,0
10,11,2020,8:30:00,37906250,0
10,11,2020,9:00:00,39812500,0
10,11,2020,9:30:00,41125000,0
10,11,2020,10:00:00,42468750,0
10,11,2020,10:30:00,43875000,0
10,11,2020,11:00:00,44906250,0
10,11,2020,11:30:00,45593750,0
10,11,2020,12:00:00,46406250,0
10,11,2020,12:30:00,45656250,0
10,11,2020,13:00:00,46250000,0
10,11,2020,13:30:00,48937500,0
10,11,2020,14:00:00,49531250,0
10,11,2020,14:30:00,48593750,0
10,11,2020,15:00:00,48406250,0
10,11,2020,15:30:00,47406250,0
10,11,2020,16:00:00,45468750,0
10,11,2020,16:30:00,43468750,0
10,11,2020,17:00:00,41593750,0
10,11,2020,17:30:00,43781250,0
